cod_qc,nombre,lat,lon,altitud_oficial,dept,sector,umbral_pp,umbral_t,radio_pp,radio_t,delta_z,clase_diagnostico,area_pp_km2,radio_pp_km,n_px_pp,area_temp_km2,radio_temp_km,n_px_temp
qc4720CDF8,COCHAMARCA,-12.99,-75.51019,3886,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-64.859619140625,Discrepancia leve,31.6899,3.176,35211,215.0802,8.274,238978
qc47292684,HUACHOS,-13.21667,-75.53333,2736,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-97.546142578125,Discrepancia leve,23.9121,2.759,26569,177.3621,7.514,197069
qc47294362,SORAYPAMPA,-13.3955,-72.5736,3842,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-11.41162109375,Consistente,102.7017,5.718,114113,989.9532,17.751,1099948
qc00231201,PUENTE AGUAYTIA,-9.03738,-75.50449,280,UCAYALI,SELVA CENTRAL BAJA,100,200,40,80,2.5,Consistente,3124.4625,31.536,3471625,11980.1619,61.753,13311291
qc00114041,AZANGARO,-14.9172,-70.19046,3851,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,6.906005859375,Consistente,576.9027,13.551,641003,3156.0759,31.696,3506751
qc00103040,PAPAYAL,-3.56732,-80.23324,51,TUMBES,COSTA NORTE,80,150,70,120,0.4563865661621094,Consistente,8895.9024,53.213,9884336,21157.3152,82.065,23508128
qc00100126,SAN PEDRO,-5.07954,-80.01621,240,PIURA,COSTA NORTE,80,150,70,120,1.5229339599609375,Consistente,4167.4302,36.422,4630478,12915.7695,64.119,14350855
qc00200415,SAN PEDRO,-5.0796,-80.01624,241,PIURA,COSTA NORTE,80,150,70,120,2.522933959960937,Consistente,4132.9116,36.27,4592124,12841.3188,63.934,14268132
qc00105106,MORROPON,-5.19465,-79.97107,140,PIURA,COSTA NORTE,80,150,70,120,10.9432373046875,Consistente,5782.7142,42.903,6425238,21600.7938,82.92,24000882
qc00108007,MALACASI,-5.33977,-79.85794,157,PIURA,COSTA NORTE,80,150,70,120,4.2005615234375,Consistente,5634.747,42.351,6260830,19408.9446,78.601,21565494
qc00100131,SANTO DOMINGO,-5.03825,-79.87049,1490,PIURA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-15.4036865234375,Consistente,58.7799,4.326,65311,309.2238,9.921,343582
qc00104090,LA ESPERANZA,-4.92114,-81.05969,7,PIURA,COSTA NORTE,80,150,70,120,1.0709128379821775,Consistente,7422.8535,48.608,8247615,18694.2411,77.14,20771379
qc00104016,LANCONES,-4.64288,-80.54717,150,PIURA,COSTA NORTE,80,150,70,120,10.127700805664062,Consistente,6197.5017,44.415,6886113,25407.5706,89.93,28230634
qc00104079,MALLARES,-4.85574,-80.73556,46,PIURA,COSTA NORTE,80,150,70,120,1.8631935119628904,Consistente,8194.3425,51.072,9104825,21850.6257,83.398,24278473
qc00104080,EL ALTO,-4.26198,-81.21815,291,PIURA,COSTA NORTE,80,150,70,120,-9.883941650390623,Consistente,1678.5999,23.115,1865111,7277.2146,48.129,8085794
qc00105105,CHUSIS,-5.52756,-80.81275,6,PIURA,COSTA NORTE,80,150,70,120,0.1899065971374511,Consistente,11478.1653,60.445,12753517,28258.0596,94.841,31397844
qc00105012,BERNAL,-5.4545,-80.74262,11,PIURA,COSTA NORTE,80,150,70,120,2.0658493041992188,Consistente,11276.9172,59.913,12529908,27806.6592,94.08,30896288
qc00100110,PUNO,-15.82625,-70.01208,3819,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,3.440185546875,Consistente,738.2628,15.33,820292,3776.2299,34.67,4195811
qc00105016,CHALACO,-5.03865,-79.79168,2283,PIURA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-3.819091796875,Consistente,79.6113,5.034,88457,360.8514,10.717,400946
qc00100088,LOS UROS,-15.82039,-69.97413,3819,,SIERRA SUR ORIENTAL,100,200,20,40,8.919189453125,Consistente,802.9485,15.987,892165,3941.622,35.421,4379580
qc00115049,ISLA TAQUILE,-15.77019,-69.69107,3863,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,36.73291015625,Consistente,1222.7634,19.729,1358626,4840.7301,39.254,5378589
qc00100021,CAPACHICA,-15.61344,-69.84222,3822,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,7.962890625,Consistente,1181.0142,19.389,1312238,4792.9761,39.06,5325529
qc00115051,MAÑAZO,-15.79944,-70.33949,3924,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,4.93701171875,Consistente,544.4766,13.165,604974,2326.3803,27.212,2584867
qc00116033,LARAQUERI,-16.13599,-70.04587,3933,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,5.995849609375,Consistente,607.7268,13.908,675252,2434.5495,27.838,2705055
qc00210102,PUENTE  AZANGARO,-14.91975,-70.18936,3853,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,10.182373046875,Consistente,581.8563,13.609,646507,3182.5584,31.828,3536176
qc00115035,ARAPA,-15.1786,-70.109,3829,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,5.7138671875,Consistente,1025.73,18.069,1139700,3844.476,34.982,4271640
qc00114042,MUÑANI,-14.76694,-69.95181,3927,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,8.955810546875,Consistente,404.4951,11.347,449439,2133.9027,26.062,2371003
qc00114039,MACUSANI,-14.06674,-70.42205,4358,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,3.51708984375,Consistente,212.9409,8.233,236601,1847.1402,24.248,2052378
qc00114058,CRUCERO,-14.36419,-70.02592,4128,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,5.390625,Consistente,288.378,9.581,320420,1367.1765,20.861,1519085
qc00113119,SAN GABAN,-13.4609,-70.41,668,,SELVA SUR ALTA,100,200,35,70,0.123779296875,Consistente,659.4966,14.489,732774,2928.8331,30.533,3254259
qc00116061,JULI,-16.20378,-69.45992,3830,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,14.80615234375,Consistente,793.9215,15.897,882135,3677.4585,34.214,4086065
qc00270700,PUENTE INTERNACIONAL DESAGUADERO,-16.5638,-69.0363,3824,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,6.966552734375,Consistente,1110.6153,18.802,1234017,4191.264,36.526,4656960
qc00115052,RINCON DE LA CRUZ,-15.99017,-69.80961,3880,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,7.24609375,Consistente,982.4769,17.684,1091641,4267.8324,36.858,4742036
qc00105070,CHULUCANAS,-5.10843,-80.16956,2283,PIURA,COSTA NORTE,80,150,70,120,2197.0916595458984,Sospechosa,187.9803,7.735,208867,1764.6399,23.7,1960711
qc00105022,SONDORILLO,-5.3398,-79.43137,1929,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,-0.7879638671875,Consistente,70.6437,4.742,78493,364.4226,10.77,404914
qc00105064,HUARMACA,-5.56479,-79.51975,2180,PIURA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-54.978759765625,Discrepancia leve,94.9644,5.498,105516,632.8305,14.193,703145
qc47E373CE,PILLONES,-15.97861,-71.21333,4426,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,8.3984375,Consistente,989.235,17.745,1099150,5891.4801,43.305,6546089
qc00103031,CABALLOCOCHA,-3.9112,-70.5119,75,LORETO,SELVA NORTE BAJA,80,150,60,100,-1.0027847290039062,Consistente,11152.6992,59.582,12391888,31415.9634,100.0,34906626
qc00103054,PEBAS,-3.3188,-71.8588,100,LORETO,SELVA NORTE BAJA,80,150,60,100,-3.945388793945313,Consistente,11309.4468,59.999,12566052,31415.9517,100.0,34906613
qc00104071,GENARO HERRERA,-4.91003,-73.66944,103,LORETO,SELVA NORTE BAJA,80,150,60,100,1.1484756469726562,Consistente,11262.1302,59.874,12513478,31415.9787,100.0,34906643
qc00100109,PUERTO MALDONADO,-12.5873,-69.2088,200,MADRE DE DIOS,SELVA SUR BAJA,80,150,60,100,-4.1356964111328125,Consistente,10182.4389,56.931,11313821,26393.8563,91.659,29326507
qc00110129,IÑAPARI,-10.95589,-69.578,244,MADRE DE DIOS,SELVA SUR BAJA,80,150,60,100,-1.669525146484375,Consistente,9482.6223,54.94,10536247,30817.2825,99.043,34241425
qc00117002,MOQUEGUA,-17.17875,-70.93269,1446,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,8.669677734375,Consistente,342.8802,10.447,380978,1836.7353,24.18,2040817
qc00116025,CARUMAS,-16.8115,-70.6954,3054,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,5.41748046875,Consistente,126.4419,6.344,140491,716.8905,15.106,796545
qc00116051,CALACOA,-16.73988,-70.68765,3446,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,29.912353515625,Consistente,109.4427,5.902,121603,687.2904,14.791,763656
qc00100150,YACANGO,-17.09078,-70.86699,2053,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,15.421142578125,Consistente,244.1745,8.816,271305,1236.3696,19.838,1373744
qc00204804,TUMILACA,-17.12838,-70.83689,1929,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,17.003173828125,Consistente,240.4665,8.749,267185,1373.6961,20.911,1526329
qc00116023,OMATE,-16.67531,-70.97925,2104,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,12.96875,Consistente,159.5313,7.126,177257,983.268,17.691,1092520
qc00116021,PUQUINA,-16.62978,-71.18476,3085,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,-23.61181640625,Consistente,226.1349,8.484,251261,1035.2529,18.153,1150281
qc00116049,QUINISTAQUILLAS,-16.74971,-70.87858,1787,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,4.213623046875,Consistente,87.4548,5.276,97172,1064.9511,18.412,1183279
qc00100142,UBINAS,-16.3888,-70.8541,3384,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,16.678955078125,Consistente,74.214,4.86,82460,648.3843,14.366,720427
qc00117008,PUNTA COLES,-17.69862,-71.37331,27,MOQUEGUA,COSTA SUR,80,150,70,120,7.963050842285156,Consistente,6891.273,46.835,7656970,14962.6719,69.013,16625191
qc00117007,ILO,-17.62381,-71.27188,108,MOQUEGUA,COSTA SUR,80,150,70,120,20.38077545166016,Consistente,291.2157,9.628,323573,14670.9558,68.337,16301062
qc00110037,CERRO DE PASCO,-10.69341,-76.26421,4359,PASCO,SIERRA CENTRAL ORIENTAL,100,200,10,20,3.9951171875,Consistente,180.9612,7.59,201068,974.7576,17.615,1083064
qc00110007,YANAHUANCA,-10.4896,-76.5129,3129,PASCO,SIERRA CENTRAL ORIENTAL,100,200,10,20,1.284423828125,Consistente,13.9023,2.104,15447,52.1757,4.075,57973
qc00110028,OXAPAMPA,-10.5642,-75.4184,1817,PASCO,SELVA CENTRAL ALTA,100,200,30,60,15.4462890625,Consistente,346.1724,10.497,384636,1183.4658,19.409,1314962
qc00105063,SAN MIGUEL,-5.2462,-80.68436,25,PIURA,COSTA NORTE,80,150,70,120,-0.4023551940917969,Consistente,10512.2871,57.846,11680319,25329.7044,89.793,28144116
qc00104084,PARTIDOR,-4.73197,-80.27982,218,PIURA,COSTA NORTE,80,150,70,120,-0.396484375,Consistente,4286.3733,36.938,4762637,17952.3621,75.594,19947069
qc00104058,AYABACA,-4.63776,-79.71077,2655,PIURA,SIERRA NORTE OCCIDENTAL,100,200,15,30,6.900390625,Consistente,33.4872,3.265,37208,215.9343,8.291,239927
qc00104097,ALTO DE POCLUS,-4.9169,-79.89047,3077,PIURA,SIERRA NORTE OCCIDENTAL,100,200,15,30,3.83447265625,Consistente,156.2967,7.053,173663,266.1192,9.204,295688
qc00104019,SAPILLICA,-4.77817,-79.98178,1451,PIURA,SIERRA NORTE OCCIDENTAL,100,200,15,30,3.2974853515625,Consistente,94.8978,5.496,105442,425.7054,11.641,473006
qc00105055,HUANCABAMBA,-5.24681,-79.45399,1969,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,12.3896484375,Consistente,39.6567,3.553,44063,289.6326,9.602,321814
qc00105096,SALALA,-5.11153,-79.46349,2991,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,-0.5498046875,Consistente,69.1443,4.691,76827,533.2806,13.029,592534
qc00210502,PUENTE YOROHOCO CALLACAME,-16.57065,-69.32278,3856,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,12.29541015625,Consistente,526.4406,12.945,584934,2986.2531,30.831,3318059
qc00116029,PIZACOMA,-16.9043,-69.3695,3924,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,13.682861328125,Consistente,524.5596,12.922,582844,2665.3788,29.128,2961532
qc00270503,ZAPATILLA,-16.1386,-69.5787,3837,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,12.506591796875,Consistente,1008.5832,17.918,1120648,3880.6668,35.146,4311852
qc00210301,PUENTE ILAVE,-16.0882,-69.6317,3835,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,11.019287109375,Consistente,1038.5064,18.181,1153896,4066.6131,35.978,4518459
qc00106098,PILLUANA,-6.77631,-76.29056,207,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-2.59649658203125,Consistente,1754.8461,23.634,1949829,11095.5033,59.429,12328337
qc00107091,SHAMBOYACU,-7.0223,-76.12911,315,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-9.70257568359375,Consistente,3278.6937,32.305,3642993,14883.0156,68.829,16536684
qc00221813,SHAMBOYACU,-7.02302,-76.12952,306,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,6.154327392578125,Consistente,3283.8624,32.331,3648736,15148.6434,69.44,16831826
qc00106119,TINGO DE PONAZA,-6.93722,-76.25267,238,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-0.453369140625,Consistente,2042.5248,25.498,2269472,11533.3578,60.59,12814842
qc00106013,RIOJA,-6.04728,-77.17197,823,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,-2.30328369140625,Consistente,1689.2343,23.188,1876927,4346.5329,37.196,4829481
qc00100138,TARAPOTO,-6.47597,-76.37039,387,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-0.35882568359375,Consistente,1858.7412,24.324,2065268,7375.2633,48.452,8194737
qc00106101,CHAZUTA,-6.57119,-76.1315,203,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-0.3752899169921875,Consistente,4075.2027,36.016,4528003,15811.4214,70.943,17568246
qc00106040,EL PORVENIR,-6.58903,-76.31825,223,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-6.6807403564453125,Consistente,3075.4422,31.288,3417158,12745.494,63.695,14161660
qc00230700,PUENTE TOCACHE,-8.18475,-76.50789,480,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,7.5,Consistente,1396.4427,21.083,1551603,5172.7833,40.578,5747537
qc00100137,TANANTA,-8.11524,-76.58049,481,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,5.424072265625,Consistente,1477.7262,21.688,1641918,5398.7454,41.454,5998606
qc00118004,JORGE BASADRE,-18.02689,-70.25153,549,TACNA,COSTA SUR,80,150,70,120,11.70855712890625,Consistente,768.4227,15.64,853803,2083.0887,25.75,2314543
qc00117003,CALANA,-17.97458,-70.1932,785,TACNA,COSTA SUR,80,150,70,120,14.77947998046875,Consistente,607.6683,13.908,675187,2105.9361,25.891,2339929
qc00214901,CORUCA,-17.63312,-70.45456,862,TACNA,COSTA SUR,80,150,70,120,20.24847412109375,Consistente,891.4059,16.845,990451,2382.0993,27.536,2646777
qc00117018,SAMA GRANDE,-17.78758,-70.48962,529,TACNA,COSTA SUR,80,150,70,120,10.80291748046875,Consistente,997.0479,17.815,1107831,2140.5447,26.103,2378383
qc00117015,CALIENTES,-17.884,-70.1425,4423,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,3258.8857421875,Sospechosa,0.1575,0.224,175,718.4205,15.122,798245
qc00117037,PALCA,-17.77795,-69.95864,3004,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,42.03125,Consistente,108.7425,5.883,120825,697.9185,14.905,775465
qc00117019,CANDARAVE,-17.26776,-70.25537,3476,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.66259765625,Consistente,156.7521,7.064,174169,814.1544,16.098,904616
qc00205010,LOCUMBA,-17.6179,-70.761,568,TACNA,COSTA SUR,80,150,70,120,10.2886962890625,Consistente,934.7058,17.249,1038562,2429.7273,27.81,2699697
qc00117016,ILABAYA,-17.41783,-70.51281,1374,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,4.9808349609375,Consistente,216.2565,8.297,240285,1181.7,19.395,1313000
qc00117012,ITE,-17.86008,-70.95169,166,TACNA,COSTA SUR,80,150,70,120,0.725128173828125,Consistente,770.5116,15.661,856124,2109.1869,25.911,2343541
qc00117020,TARATA,-17.47935,-70.03663,3052,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,20.114501953125,Consistente,226.9188,8.499,252132,691.6059,14.837,768451
qc00117033,SUSAPAYA,-17.34771,-70.13472,3468,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,8.069091796875,Consistente,225.5463,8.473,250607,732.7197,15.272,814133
qc00103038,PUERTO PIZARRO,-3.50396,-80.39538,6,TUMBES,COSTA NORTE,80,150,70,120,2.233299732208252,Consistente,10440.9171,57.649,11601019,22320.9261,84.291,24801029
qc00100072,LA CRUZ,-3.62829,-80.56927,6,TUMBES,COSTA NORTE,80,150,70,120,0.9478826522827148,Consistente,8595.2133,52.306,9550237,20676.7647,81.127,22974183
qc00200202,EL TIGRE,-3.76848,-80.45685,44,TUMBES,COSTA NORTE,80,150,70,120,16.029497146606445,Consistente,7495.2846,48.845,8328094,20026.3329,79.841,22251481
qc00103036,RICA PLAYA,-3.8119,-80.50546,61,TUMBES,COSTA NORTE,80,150,70,120,-9.458488464355469,Consistente,7203.7575,47.886,8004175,20591.0559,80.959,22878951
qc00103042,CAÑAVERAL,-3.9391,-80.65058,142,TUMBES,COSTA NORTE,80,150,70,120,6.336578369140625,Consistente,2489.13,28.148,2765700,23142.3138,85.828,25713682
qc00230715,PICOTA,-6.91949,-76.3272,223,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,3.7073822021484375,Consistente,1580.094,22.427,1755660,9678.4623,55.505,10753847
qc00108028,AGUAYTIA,-9.04225,-75.50624,309,UCAYALI,SELVA CENTRAL BAJA,100,200,40,80,-28.8558349609375,Consistente,3258.3582,32.205,3620398,12034.4481,61.893,13371609
qc00107010,PACHIZA,-7.29322,-76.77092,286,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-1.40594482421875,Consistente,1860.5826,24.336,2067314,5019.1344,39.97,5576816
qc00106043,TABALOSOS,-6.39533,-76.62533,486,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-16.63311767578125,Consistente,1203.1173,19.569,1336797,5489.4213,41.801,6099357
qc00116027,ILAVE,-16.05994,-69.64039,3861,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,-3.123046875,Consistente,1089.6228,18.624,1210692,4338.0765,37.16,4820085
qc00116026,MAZO CRUZ,-16.73888,-69.71544,3975,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,8.43798828125,Consistente,486.927,12.45,541030,1483.8147,21.733,1648683
qc00115037,HUANCANE,-15.20687,-69.7583,3842,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,8.692138671875,Consistente,867.636,16.619,964040,3590.1837,33.805,3989093
qc00210201,PUENTE CARRETERA HUANCANE,-15.21588,-69.79262,3821,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,10.0,Consistente,886.2921,16.796,984769,3639.6711,34.037,4044079
qc00210101,PUENTE CARRETERA RAMIS,-15.2553,-69.8738,3812,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,-1.580322265625,Consistente,1015.0614,17.975,1127846,4030.6806,35.819,4478534
qc00100081,LAMPA,-15.36109,-70.37415,3866,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,6.573974609375,Consistente,636.7599,14.237,707511,2871.8082,30.234,3190898
qc00115027,PAMPAHUTA,-15.4837,-70.676,4311,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,7.75390625,Consistente,167.3496,7.299,185944,1947.3066,24.897,2163674
qc00115046,PUCARA,-15.04567,-70.36663,3866,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,-2.57177734375,Consistente,670.1922,14.606,744658,3169.539,31.763,3521710
qc00270300,RIO VERDE,-15.68427,-70.60002,4250,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,222.00439453125,Discrepancia moderada,479.7252,12.357,533028,2095.9344,25.829,2328816
qc00115044,CRUCERO ALTO,-15.7643,-70.9113,4521,PUNO,SIERRA SUR OCCIDENTAL,100,200,30,60,4.91455078125,Consistente,1385.0487,20.997,1538943,6392.4363,45.108,7102707
qc00114038,AYAVIRI,-14.8688,-70.5916,3930,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,1.875244140625,Consistente,727.2738,15.215,808082,3001.7871,30.911,3335319
qc00114034,LLALLY,-14.95286,-70.88052,3985,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,0.3466796875,Consistente,383.3622,11.047,425958,2160.3537,26.223,2400393
qc00115038,HUARAYA MOHO,-15.3881,-69.4842,3849,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,23.22412109375,Consistente,770.9724,15.666,856636,3353.3685,32.671,3725965
qc00114093,PUTINA,-14.921,-69.8757,3858,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,9.58984375,Consistente,492.5772,12.522,547308,2502.0387,28.221,2780043
qc00114050,ANANEA,-14.6763,-69.5339,4689,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,37.541015625,Consistente,453.3615,12.013,503735,2201.8608,26.474,2446512
qc00210405,LAMPA,-15.4437,-70.2092,3838,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,14.0,Consistente,1091.3328,18.638,1212592,3990.276,35.639,4433640
qc00210407,PUENTE UNOCOLLA COATA,-15.45085,-70.19133,3830,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,4.519287109375,Consistente,1094.373,18.664,1215970,4079.5371,36.035,4532819
qc00115033,CABANILLAS,-15.63911,-70.34661,3885,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,8.197509765625,Consistente,796.698,15.925,885220,2647.0143,29.027,2941127
qc00106014,MOYOBAMBA,-6.04481,-76.96822,866,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,-19.656982421875,Consistente,1657.8315,22.972,1842035,5100.8067,40.294,5667563
qc00106088,JEPELACIO,-6.11275,-76.90761,1064,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,8.8509521484375,Consistente,756.9099,15.522,841011,4367.196,37.284,4852440
qc00106083,SORITOR,-6.142,-77.09179,902,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,0.25360107421875,Consistente,1407.5091,21.167,1563899,4957.3494,39.724,5508166
qc00107012,BELLAVISTA,-7.05517,-76.55836,246,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,0.8314971923828125,Consistente,1738.737,23.526,1931930,5901.1344,43.34,6556816
qc00106091,SAN PABLO,-6.80956,-76.57625,270,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-3.265533447265625,Consistente,2362.0554,27.42,2624506,8254.2393,51.258,9171377
qc00106092,ALAO,-6.517,-76.73806,421,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,8.041656494140625,Consistente,1457.3925,21.538,1619325,6562.9782,45.706,7292198
qc00106032,SAPOSOA,-6.94313,-76.76823,308,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-0.6357421875,Consistente,2705.9769,29.349,3006641,6372.2412,45.037,7080268
qc00106016,LAMAS,-6.41874,-76.52794,850,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,3.3765869140625,Consistente,652.7745,14.415,725305,3593.754,33.822,3993060
qc00100104,PONGO DE CAYNARACHI,-6.33047,-76.28175,187,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-0.0316162109375,Consistente,4694.5116,38.656,5216124,15120.6435,69.376,16800715
qc00230504,HUAYABAMBA,-7.26871,-76.73701,293,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,19.0,Consistente,2176.7031,26.322,2418559,5508.3429,41.873,6120381
qc472ED434,SUMBAY,-15.81667,-71.11667,4441,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-2.6044921875,Consistente,1403.6598,21.138,1559622,6237.3285,44.558,6930365
qc00105144,BERNAL,-5.45449,-80.74262,11,PIURA,COSTA NORTE,80,150,70,120,2.176328659057617,Consistente,11276.9091,59.913,12529899,27806.5188,94.08,30896132
qc47E8A60E,COTACOTA,-15.21331,-71.38955,4240,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,14.4619140625,Consistente,695.628,14.88,772920,3885.8121,35.169,4317569
qc472E112A,ILAVE,-16.08825,-69.62592,3835,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,-19.399658203125,Consistente,1048.1958,18.266,1164662,4075.0011,36.015,4527779
qc47251282,PUENTE CARRETERA RAMIS,-15.25544,-69.87381,3820,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,6.419677734375,Consistente,1025.6553,18.069,1139617,4073.031,36.007,4525590
qc00115157,LAMPA,-15.36296,-70.37343,3866,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,6.952880859375,Consistente,639.5715,14.268,710635,2877.633,30.265,3197370
qc00115156,CABANILLAS,-15.63909,-70.34661,3885,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,8.197509765625,Consistente,796.7079,15.925,885231,2647.1025,29.028,2941225
qc472DE6A0,PAMPAHUTA,-15.48369,-70.67599,4311,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,7.75390625,Consistente,167.3496,7.299,185944,1947.2517,24.896,2163613
qc00115158,SANTA LUCIA,-15.69411,-70.59928,4032,,SIERRA SUR ORIENTAL,100,200,20,40,0.251708984375,Consistente,161.0667,7.16,178963,1650.1923,22.919,1833547
qc472E37C6,PALCA,-15.2359,-70.59313,4055,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,0.902587890625,Consistente,180.9657,7.59,201073,1930.203,24.787,2144670
qc472CF72C,JULIACA,-15.47106,-70.17122,3830,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,1.492919921875,Consistente,1127.7792,18.947,1253088,4204.1088,36.582,4671232
qc00106144,JEPELACIO,-6.11275,-76.90761,1064,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,8.8509521484375,Consistente,756.9099,15.522,841011,4367.196,37.284,4852440
qc00107142,BELLAVISTA,-7.05517,-76.55836,107,LORETO,SELVA NORTE BAJA,80,150,60,100,-138.1685028076172,Discrepancia leve,12.5664,2.0,0,1506.6567,21.899,1674063
qc00210006,SHANAO,-6.41291,-76.60001,279,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,1.79180908203125,Consistente,1375.9461,20.928,1528829,11502.8532,60.51,12780948
qc00106145,TINGO DE PONAZA,-6.93722,-76.25267,238,,SELVA NORTE BAJA,80,150,60,100,-0.453369140625,Consistente,2042.5248,25.498,2269472,11533.3578,60.59,12814842
qc00270001,DESAGUADERO,-16.56364,-69.03667,3824,,SIERRA SUR ORIENTAL,100,200,20,40,15.5,Consistente,1110.2184,18.799,1233576,4190.8419,36.524,4656491
qc4724851A,NARANJILLO,-5.80962,-77.39321,877,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,-0.39068603515625,Consistente,1400.3145,21.112,1555905,5005.1016,39.915,5561224
