cod_qc_obj,nombre_obj,dept_obj,sector_obj,cod_qc_vecina,nombre_vecina,dept_vecina,sector_vecina,dist_km,dz_par,mismo_sector,misma_region,r_pp,p_pp,r_temp,altitud_vec,inhomogeneidad_obj
qc00000730,OCUCAJE,ICA,COSTA SUR,qc472A446C,BETA SANTIAGO,ICA,COSTA SUR,15.747,75.0,True,True,,,,386.0,False
qc00000730,OCUCAJE,ICA,COSTA SUR,qc00114008,SAN CAMILO,ICA,COSTA SUR,34.105,96.0,True,True,,,,407.0,False
qc00000730,OCUCAJE,ICA,COSTA SUR,qc00113058,TACAMA,ICA,COSTA SUR,42.352,118.0,True,True,,,,429.0,False
qc00000730,OCUCAJE,ICA,COSTA SUR,qc00113244,LOS MOLINOS,ICA,COSTA SUR,50.491,189.0,True,True,,,,500.0,False
qc00000730,OCUCAJE,ICA,COSTA SUR,qc00213500,LOS MOLINOS (ALEJANDRO PLAZA GARCIA),ICA,COSTA SUR,50.497,189.0,True,True,,,,500.0,False
qc00000698,RIO GRANDE,ICA,COSTA SUR,qc00114021,PALPA,ICA,COSTA SUR,3.628,18.0,True,True,,,,340.0,False
qc00000698,RIO GRANDE,ICA,COSTA SUR,qc00114136,PALPA,ICA,COSTA SUR,3.629,18.0,True,True,,,,340.0,False
qc00000698,RIO GRANDE,ICA,COSTA SUR,qc00000730,OCUCAJE,ICA,COSTA SUR,53.452,11.0,True,True,,,,311.0,False
qc00000698,RIO GRANDE,ICA,COSTA SUR,qc00114020,OCUCAJE,ICA,COSTA SUR,53.452,11.0,True,True,,,,311.0,False
qc00000650,HACIENDA BERNALES,ICA,COSTA SUR,qc00000791,FONAGRO (CHINCHA),ICA,COSTA SUR,36.484,232.0,True,True,0.1999,0.000198,,59.0,False
qc00000650,HACIENDA BERNALES,ICA,COSTA SUR,qc00203501,CONTA,,COSTA SUR,33.623,18.0,True,True,,,,309.0,False
qc00000650,HACIENDA BERNALES,ICA,COSTA SUR,qc4728A26A,CONTA M,ICA,COSTA SUR,33.63,23.0,True,True,,,,314.0,False
qc00000650,HACIENDA BERNALES,ICA,COSTA SUR,qc4728B11C,FONAGRO,ICA,COSTA SUR,37.319,227.0,True,True,,,,64.0,False
qc00000650,HACIENDA BERNALES,ICA,COSTA SUR,qc00213500,LOS MOLINOS (ALEJANDRO PLAZA GARCIA),ICA,COSTA SUR,37.38,209.0,True,True,,,,500.0,False
qc00000650,HACIENDA BERNALES,ICA,COSTA SUR,qc00113244,LOS MOLINOS,ICA,COSTA SUR,37.392,209.0,True,True,,,,500.0,False
qc00000700,SAN CAMILO,ICA,COSTA SUR,qc00000730,OCUCAJE,ICA,COSTA SUR,34.111,94.0,True,True,0.1057,0.010728,,311.0,False
qc00000700,SAN CAMILO,ICA,COSTA SUR,qc00113058,TACAMA,ICA,COSTA SUR,8.244,24.0,True,True,,,,429.0,False
qc00000700,SAN CAMILO,ICA,COSTA SUR,qc00113244,LOS MOLINOS,ICA,COSTA SUR,16.895,95.0,True,True,,,,500.0,False
qc00000700,SAN CAMILO,ICA,COSTA SUR,qc00213500,LOS MOLINOS (ALEJANDRO PLAZA GARCIA),ICA,COSTA SUR,16.898,95.0,True,True,,,,500.0,False
qc00000700,SAN CAMILO,ICA,COSTA SUR,qc00213506,LOS MOLINOS,,COSTA SUR,18.769,119.0,True,True,,,,524.0,False
qc00000700,SAN CAMILO,ICA,COSTA SUR,qc472A446C,BETA SANTIAGO,ICA,COSTA SUR,18.799,19.0,True,True,,,,386.0,False
qc00000640,HUAMANI,ICA,COSTA SUR,qc00113010,HUAMANI,ICA,COSTA SUR,0.162,0.0,True,True,,,,790.0,False
qc00000640,HUAMANI,ICA,COSTA SUR,qc00213503,HUAMANI EL TAMBO,ICA,COSTA SUR,1.951,93.0,True,True,,,,883.0,False
qc00000640,HUAMANI,ICA,COSTA SUR,qc00213504,HUAMANI EL TAMBO,,COSTA SUR,1.965,59.0,True,True,,,,849.0,False
qc00000640,HUAMANI,ICA,COSTA SUR,qc00213506,LOS MOLINOS,,COSTA SUR,10.027,266.0,True,True,,,,524.0,False
qc00000640,HUAMANI,ICA,COSTA SUR,qc00113244,LOS MOLINOS,ICA,COSTA SUR,12.086,290.0,True,True,,,,500.0,False
qc00000640,HUAMANI,ICA,COSTA SUR,qc00213500,LOS MOLINOS (ALEJANDRO PLAZA GARCIA),ICA,COSTA SUR,12.088,290.0,True,True,,,,500.0,False
qc00000469,TULUMAYO,HUANUCO,SELVA NORTE ALTA,qc47270400,TINGO MARIA,HUANUCO,SELVA NORTE ALTA,16.609,34.0,True,True,,,,646.0,False
qc00000469,TULUMAYO,HUANUCO,SELVA NORTE ALTA,qc00221820,TINGO MARIA,HUANUCO,SELVA NORTE ALTA,16.609,36.0,True,True,,,,648.0,False
qc00000469,TULUMAYO,HUANUCO,SELVA NORTE ALTA,qc00000468,TINGO MARIA,HUANUCO,SELVA NORTE ALTA,18.008,33.0,True,True,,,,645.0,False
qc00000469,TULUMAYO,HUANUCO,SELVA NORTE ALTA,qc00109027,TINGO MARIA,HUANUCO,SELVA NORTE ALTA,18.192,45.0,True,True,,,,657.0,False
qc00000469,TULUMAYO,HUANUCO,SELVA NORTE ALTA,qc472DA5AA,PUENTE BELLA,HUANUCO,SELVA NORTE ALTA,19.842,81.0,True,True,,,,693.0,False
qc00000469,TULUMAYO,HUANUCO,SELVA NORTE ALTA,qc00230004,PUENTE BELLA,HUANUCO,SELVA NORTE ALTA,19.842,51.0,True,True,,,,663.0,False
